id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e39124ae3571,.,.t,125,257,436,382,311
5e39124ae3571,t,th,54,164,273,218,219
5e39124ae3571,h,hg,55,41397,41509,41452,41454
5e39124ae3571,g,go,57,72,239,129,182
5e39124ae3571,o,os,110,563,725,673,615
5e39124ae3571,s,ss,52,107,219,159,167
5e39124ae3571,s,st,60,279,411,339,351
5e39124ae3571,t,to,72,96,238,168,166
5e39124ae3571,o,ometa1,70,930,1071,1000,1001
5e39124ae3571,meta1,meta1@,71,456,636,527,565
5e39124ae3571,@,@normal,109,267,473,376,364
5e39124ae3571,normal,normalh,97,587,835,684,738
5e39124ae3571,h,ho,151,138,384,289,233
5e39124ae3571,o,ot,95,55,228,150,133
5e39124ae3571,t,tm,78,549,728,627,650
5e39124ae3571,m,ma,101,128,335,229,234
5e39124ae3571,a,abksp,106,926,1145,1032,1039
5e39124ae3571,bksp,bkspi,113,669,877,782,764
5e39124ae3571,i,il,95,328,509,423,414
5e39124ae3571,l,l.,86,1576,1767,1662,1681
5e39124ae3571,.,.c,105,233,440,338,335
5e39124ae3571,c,co,102,142,337,244,235
5e39124ae3571,o,o.,93,525,723,618,630
5e39124ae3571,.,.t,105,146,323,251,218
5e39124ae3571,t,tg,72,245,357,317,285
5e39124ae3571,g,gbksp,40,860,1010,900,970
5e39124ae3571,bksp,bksph,110,51,207,161,97
5e39124ae3571,h,hg,46,38897,39029,38943,38983
5e39124ae3571,g,go,86,131,320,217,234
5e39124ae3571,o,os,103,593,770,696,667
5e39124ae3571,s,ss,74,111,258,185,184
5e39124ae3571,s,st,73,310,425,383,352
5e39124ae3571,t,to,42,134,271,176,229
5e39124ae3571,o,ometa1,95,947,1095,1042,1000
5e39124ae3571,meta1,meta1@,53,464,628,517,575
5e39124ae3571,@,@normal,111,240,438,351,327
5e39124ae3571,normal,normalh,87,563,723,650,636
5e39124ae3571,h,ho,73,90,236,163,163
5e39124ae3571,o,ot,73,94,193,167,120
5e39124ae3571,t,tm,26,626,761,652,735
5e39124ae3571,m,ma,109,108,287,217,178
5e39124ae3571,a,ai,70,148,288,218,218
5e39124ae3571,i,ibksp,70,2045,2214,2115,2144
5e39124ae3571,bksp,bkspl,99,117,304,216,205
5e39124ae3571,l,l.,88,632,824,720,736
5e39124ae3571,.,.c,104,179,335,283,231
5e39124ae3571,c,co,52,110,204,162,152
5e39124ae3571,o,o.,42,576,711,618,669
5e39124ae3571,.,.t,93,325,472,418,379
5e39124ae3571,t,th,54,164,256,218,202
5e39124ae3571,h,hg,38,30133,30224,30171,30186
5e39124ae3571,g,go,53,34,221,87,168
5e39124ae3571,o,os,134,1243,1416,1377,1282
5e39124ae3571,s,ss,39,124,203,163,164
5e39124ae3571,s,st,40,183,274,223,234
5e39124ae3571,t,to,51,35,168,86,117
5e39124ae3571,o,oo,82,476,632,558,550
5e39124ae3571,o,ometa1,74,1413,1547,1487,1473
5e39124ae3571,meta1,meta1@,60,377,520,437,460
5e39124ae3571,@,@normal,83,444,705,527,622
5e39124ae3571,normal,normalh,178,640,892,818,714
5e39124ae3571,h,ho,74,53,238,127,164
5e39124ae3571,o,ot,111,56,211,167,100
5e39124ae3571,t,tm,44,581,679,625,635
5e39124ae3571,m,ma,54,109,254,163,200
5e39124ae3571,a,ai,91,127,290,218,199
5e39124ae3571,i,il,72,342,495,414,423
5e39124ae3571,l,l.,81,573,742,654,661
5e39124ae3571,.,.c,88,162,337,250,249
5e39124ae3571,c,co,87,37,225,124,138
5e39124ae3571,o,ot,101,748,911,849,810
5e39124ae3571,t,th,62,147,263,209,201
5e39124ae3571,h,hbksp,54,733,878,787,824
5e39124ae3571,bksp,bkspt,91,66,217,157,126
5e39124ae3571,t,tg,60,114,246,174,186
5e39124ae3571,g,gbksp,72,741,937,813,865
5e39124ae3571,bksp,bksph,124,81,274,205,150
5e39124ae3571,h,hg,69,32085,32222,32154,32153
5e39124ae3571,g,go,68,193,349,261,281
5e39124ae3571,o,os,88,531,678,619,590
5e39124ae3571,s,ss,59,140,239,199,180
5e39124ae3571,s,st,40,374,504,414,464
5e39124ae3571,t,to,90,196,359,286,269
5e39124ae3571,o,ometa1,73,727,905,800,832
5e39124ae3571,meta1,meta1@,105,313,524,418,419
5e39124ae3571,@,@normal,106,258,469,364,363
5e39124ae3571,normal,normalh,105,452,672,557,567
5e39124ae3571,h,ho,115,124,331,239,216
5e39124ae3571,o,ot,92,91,258,183,166
5e39124ae3571,t,tm,75,533,732,608,657
5e39124ae3571,m,ma,124,89,271,213,147
5e39124ae3571,a,ai,58,111,240,169,182
5e39124ae3571,i,il,71,410,593,481,522
5e39124ae3571,l,l.,112,574,774,686,662
5e39124ae3571,.,.c,88,213,369,301,281
5e39124ae3571,c,c.,68,895,1052,963,984
5e39124ae3571,.,.t,89,114,273,203,184
5e39124ae3571,t,th,70,145,287,215,217
5e39124ae3571,h,hs,72,-317431,-317286,-317359,-317358
5e3912b6596a4,s,sa,73,244,391,317,318
5e3912b6596a4,a,at,74,598,707,672,633
5e3912b6596a4,t,ta,35,209,318,244,283
5e3912b6596a4,a,an,74,213,356,287,282
5e3912b6596a4,n,ng,69,177,301,246,232
5e3912b6596a4,g,gmeta1,55,314,440,369,385
5e3912b6596a4,meta1,meta16,71,644,824,715,753
5e3912b6596a4,6,62,109,109,306,218,197
5e3912b6596a4,2,25,88,231,408,319,320
5e3912b6596a4,5,50,89,142,302,231,213
5e3912b6596a4,0,0@,71,696,854,767,783
5e3912b6596a4,@,@normal,87,296,455,383,368
5e3912b6596a4,normal,normalg,72,627,772,699,700
5e3912b6596a4,g,gm,73,210,354,283,281
5e3912b6596a4,m,ma,71,128,272,199,201
5e3912b6596a4,a,ai,73,110,256,183,183
5e3912b6596a4,i,il,73,345,478,418,405
5e3912b6596a4,l,lmeta1,60,472,624,532,564
5e3912b6596a4,meta1,meta1.,92,627,793,719,701
5e3912b6596a4,.,.normal,74,193,338,267,264
5e3912b6596a4,normal,normalc,71,446,575,517,504
5e3912b6596a4,c,co,58,397,489,455,431
5e3912b6596a4,o,om,34,407,501,441,467
5e3912b6596a4,m,ms,60,29117,29208,29177,29148
5e3912b6596a4,s,sa,31,121,234,152,203
5e3912b6596a4,a,at,82,109,281,191,199
5e3912b6596a4,t,ta,90,71,257,161,167
5e3912b6596a4,a,an,96,278,431,374,335
5e3912b6596a4,n,ng,57,226,337,283,280
5e3912b6596a4,g,gmeta1,54,227,339,281,285
5e3912b6596a4,meta1,meta16,58,786,924,844,866
5e3912b6596a4,6,62,80,113,280,193,200
5e3912b6596a4,2,25,87,179,355,266,268
5e3912b6596a4,5,50,89,162,305,251,216
5e3912b6596a4,0,0@,54,278,390,332,336
5e3912b6596a4,@,@normal,58,356,506,414,448
5e3912b6596a4,normal,normalg,92,511,681,603,589
5e3912b6596a4,g,gm,78,405,555,483,477
5e3912b6596a4,m,ma,72,127,292,199,220
5e3912b6596a4,a,ai,93,173,338,266,245
5e3912b6596a4,i,il,72,263,407,335,335
5e3912b6596a4,l,l.,72,445,589,517,517
5e3912b6596a4,.,.c,72,212,371,284,299
5e3912b6596a4,c,co,87,144,322,231,235
5e3912b6596a4,o,om,91,287,444,378,353
5e3912b6596a4,m,ms,66,24941,25096,25007,25030
5e3912b6596a4,s,sa,89,129,289,218,200
5e3912b6596a4,a,at,71,73,220,144,149
5e3912b6596a4,t,ta,76,38,195,114,119
5e3912b6596a4,a,an,81,277,431,358,350
5e3912b6596a4,n,ng,73,127,271,200,198
5e3912b6596a4,g,gmeta1,71,411,557,482,486
5e3912b6596a4,meta1,meta16,75,528,665,603,590
5e3912b6596a4,6,62,62,8,154,70,92
5e3912b6596a4,2,25,84,145,316,229,232
5e3912b6596a4,5,50,87,54,203,141,116
5e3912b6596a4,0,0bksp,62,1730,1864,1792,1802
5e3912b6596a4,bksp,bksp2,72,175,337,247,265
5e3912b6596a4,2,25,90,327,493,417,403
5e3912b6596a4,5,50,76,125,274,201,198
5e3912b6596a4,0,0@,73,196,339,269,266
5e3912b6596a4,@,@normal,70,747,890,817,820
5e3912b6596a4,normal,normalg,73,473,641,546,568
5e3912b6596a4,g,gm,95,309,496,404,401
5e3912b6596a4,m,ma,92,140,305,232,213
5e3912b6596a4,a,ai,73,110,274,183,201
5e3912b6596a4,i,il,91,208,375,299,284
5e3912b6596a4,l,l.,76,574,725,650,649
5e3912b6596a4,.,.c,75,211,372,286,297
5e3912b6596a4,c,co,86,86,272,172,186
5e3912b6596a4,o,om,100,202,386,302,286
5e3912b6596a4,m,ms,84,28975,29130,29059,29046
5e3912b6596a4,s,st,71,255,390,326,319
5e3912b6596a4,t,ta,64,17,165,81,101
5e3912b6596a4,a,abksp,84,777,933,861,849
5e3912b6596a4,bksp,bkspt,72,828,970,900,898
5e3912b6596a4,t,ta,70,90,221,160,151
5e3912b6596a4,a,an,61,747,863,808,802
5e3912b6596a4,n,ng,55,277,407,332,352
5e3912b6596a4,g,gmeta1,75,258,422,333,347
5e3912b6596a4,meta1,meta16,89,491,673,580,584
5e3912b6596a4,6,62,93,69,274,162,181
5e3912b6596a4,2,25,112,113,295,225,183
5e3912b6596a4,5,50,70,230,371,300,301
5e3912b6596a4,0,0@,71,261,393,332,322
5e3912b6596a4,@,@normal,61,207,355,268,294
5e3912b6596a4,normal,normalg,87,612,773,699,686
5e3912b6596a4,g,gm,74,295,458,369,384
5e3912b6596a4,m,ma,89,106,286,195,197
5e3912b6596a4,a,ai,91,90,275,181,184
5e3912b6596a4,i,il,94,180,343,274,249
5e3912b6596a4,l,l.,69,463,607,532,538
5e3912b6596a4,.,.c,75,506,673,581,598
5e3912b6596a4,c,co,92,127,290,219,198
5e3912b6596a4,o,om,71,278,408,349,337
5e3912b6596a4,m,ms,59,24555,24673,24614,24614
5e3912b6596a4,s,sa,59,196,343,255,284
5e3912b6596a4,a,aa,88,863,1008,951,920
5e3912b6596a4,a,at,57,260,389,317,332
5e3912b6596a4,t,ta,72,192,354,264,282
5e3912b6596a4,a,an,90,126,289,216,199
5e3912b6596a4,n,ng,73,129,273,202,200
5e3912b6596a4,g,gmeta1,71,198,353,269,282
5e3912b6596a4,meta1,meta16,84,412,585,496,501
5e3912b6596a4,6,62,89,264,457,353,368
5e3912b6596a4,2,25,104,279,470,383,366
5e3912b6596a4,5,50,87,212,389,299,302
5e3912b6596a4,0,0@,90,539,723,629,633
5e3912b6596a4,@,@normal,94,244,427,338,333
5e3912b6596a4,normal,normalg,89,394,558,483,469
5e3912b6596a4,g,gm,75,258,391,333,316
5e3912b6596a4,m,ma,58,259,407,317,349
5e3912b6596a4,a,ai,90,179,339,269,249
5e3912b6596a4,i,il,70,228,368,298,298
5e3912b6596a4,l,l.,70,265,389,335,319
5e3912b6596a4,.,.c,54,145,287,199,233
5e3912b6596a4,c,co,88,178,336,266,248
5e3912b6596a4,o,om,70,680,824,750,754
5e3912b6596a4,m,ms,74,21539,21722,21613,21648
5e3912b6596a4,s,sa,109,131,342,240,233
5e3912b6596a4,a,at,102,124,304,226,202
5e3912b6596a4,t,ta,78,127,294,205,216
5e3912b6596a4,a,an,89,146,305,235,216
5e3912b6596a4,n,ng,70,180,337,250,267
5e3912b6596a4,g,gmeta1,87,178,353,265,266
5e3912b6596a4,meta1,meta16,88,494,673,582,585
5e3912b6596a4,6,62,91,196,390,287,299
5e3912b6596a4,2,25,103,197,386,300,283
5e3912b6596a4,5,50,86,163,321,249,235
5e3912b6596a4,0,0@,72,331,470,403,398
5e3912b6596a4,@,@normal,67,230,383,297,316
5e3912b6596a4,normal,normalg,86,378,539,464,453
5e3912b6596a4,g,gm,75,243,406,318,331
5e3912b6596a4,m,ma,88,180,338,268,250
5e3912b6596a4,a,ai,70,164,305,234,235
5e3912b6596a4,i,il,71,227,355,298,284
5e3912b6596a4,l,l.,57,425,541,482,484
5e3912b6596a4,.,.c,59,210,358,269,299
5e3912b6596a4,c,co,89,129,287,218,198
5e3912b6596a4,o,om,69,212,352,281,283
5e3912b6596a4,m,ms,71,23415,23556,23486,23485
5e3912b6596a4,s,sa,70,151,335,221,265
5e3912b6596a4,a,at,114,140,331,254,217
5e3912b6596a4,t,ta,77,157,332,234,255
5e3912b6596a4,a,an,98,126,296,224,198
5e3912b6596a4,n,ng,72,195,339,267,267
5e3912b6596a4,g,gmeta1,72,211,353,283,281
5e3912b6596a4,meta1,meta16,70,462,587,532,517
5e3912b6596a4,6,62,55,232,389,287,334
5e3912b6596a4,2,26,102,279,472,381,370
5e3912b6596a4,6,65,91,741,887,832,796
5e3912b6596a4,5,50,55,181,304,236,249
5e3912b6596a4,0,0@,68,214,352,282,284
5e3912b6596a4,@,@normal,70,775,954,845,884
5e3912b6596a4,normal,normalg,109,346,513,455,404
5e3912b6596a4,g,gm,58,274,407,332,349
5e3912b6596a4,m,ma,75,124,289,199,214
5e3912b6596a4,a,ai,90,111,290,201,200
5e3912b6596a4,i,il,89,179,322,268,233
5e3912b6596a4,l,l.,54,246,374,300,320
5e3912b6596a4,.,.c,74,93,271,167,197
5e3912b6596a4,c,co,104,106,304,210,200
5e3912b6596a4,o,om,94,211,360,305,266
5e3912b6596a4,m,ms,55,27382,27509,27437,27454
5e3912b6596a4,s,sa,72,215,354,287,282
5e3912b6596a4,a,at,67,128,265,195,198
5e3912b6596a4,t,tn,70,562,705,632,635
5e3912b6596a4,n,ng,73,245,408,318,335
5e3912b6596a4,g,gmeta1,90,278,454,368,364
5e3912b6596a4,meta1,meta16,86,463,588,549,502
5e3912b6596a4,6,62,39,130,254,169,215
5e3912b6596a4,2,25,85,214,385,299,300
5e3912b6596a4,5,50,86,57,219,143,133
5e3912b6596a4,0,0@,76,446,578,522,502
5e3912b6596a4,@,@normal,56,275,405,331,349
5e3912b6596a4,normal,normalg,74,626,793,700,719
5e3912b6596a4,g,gm,93,344,507,437,414
5e3912b6596a4,m,ma,70,70,237,140,167
5e3912b6596a4,a,ai,97,106,280,203,183
5e3912b6596a4,i,il,77,512,646,589,569
5e3912b6596a4,l,l.,57,224,341,281,284
5e3912b6596a4,.,.c,60,193,323,253,263
5e3912b6596a4,c,co,70,74,222,144,152
5e3912b6596a4,o,om,78,229,361,307,283
5e3912b6596a4,m,ms,54,27312,27492,27366,27438
5e3912b6596a4,s,sa,126,141,356,267,230
5e3912b6596a4,a,at,89,329,457,418,368
5e3912b6596a4,t,ta,39,507,622,546,583
5e3912b6596a4,a,an,76,179,308,255,232
5e3912b6596a4,n,ng,53,260,372,313,319
5e3912b6596a4,g,gmeta1,59,441,558,500,499
5e3912b6596a4,meta1,meta16,58,392,524,450,466
5e3912b6596a4,6,62,74,113,289,187,215
5e3912b6596a4,2,25,102,213,369,315,267
5e3912b6596a4,5,50,54,181,305,235,251
5e3912b6596a4,0,0normal,70,611,741,681,671
5e3912b6596a4,normal,normalmeta1,60,207,338,267,278
5e3912b6596a4,meta1,meta1@,71,329,471,400,400
5e3912b6596a4,@,@normal,71,93,253,164,182
5e3912b6596a4,normal,normalg,89,630,791,719,702
5e3912b6596a4,g,gm,72,396,539,468,467
5e3912b6596a4,m,ma,71,161,307,232,236
5e3912b6596a4,a,ai,75,225,371,300,296
5e3912b6596a4,i,il,71,217,333,288,262
5e3912b6596a4,l,l.,45,536,654,581,609
5e3912b6596a4,.,.c,73,176,336,249,263
5e3912b6596a4,c,co,87,90,254,177,167
5e3912b6596a4,o,om,77,228,347,305,270
5e3912b6596a4,m,ms,42,22378,22508,22420,22466
5e3912b6596a4,s,sa,88,143,336,231,248
5e3912b6596a4,a,at,105,183,323,288,218
5e3912b6596a4,t,ta,35,138,285,173,250
5e3912b6596a4,a,an,112,106,293,218,181
5e3912b6596a4,n,ng,75,164,327,239,252
5e3912b6596a4,g,gmeta1,88,178,338,266,250
5e3912b6596a4,meta1,meta16,72,479,610,551,538
5e3912b6596a4,6,62,59,274,425,333,366
5e3912b6596a4,2,25,92,226,404,318,312
5e3912b6596a4,5,50,86,164,320,250,234
5e3912b6596a4,0,0@,70,178,319,248,249
5e3912b6596a4,@,@normal,71,163,339,234,268
5e3912b6596a4,normal,normalg,105,377,554,482,449
5e3912b6596a4,g,gm,72,263,410,335,338
5e3912b6596a4,m,ma,75,174,354,249,279
5e3912b6596a4,a,ai,105,111,306,216,201
5e3912b6596a4,i,il,90,182,337,272,247
5e3912b6596a4,l,l.,65,231,384,296,319
5e3912b6596a4,.,.c,88,123,322,211,234
5e3912b6596a4,c,co,111,95,277,206,166
5e3912b6596a4,o,om,71,213,337,284,266
5e3912b6596a4,m,mf,53,-303711,-303593,-303658,-303646
5e3912b994e0b,f,fa,65,86,231,151,166
5e3912b994e0b,a,ar,80,35,195,115,115
5e3912b994e0b,r,rr,80,91,248,171,168
5e3912b994e0b,r,ra,77,146,277,223,200
5e3912b994e0b,a,af,54,55,137,109,83
5e3912b994e0b,f,fmeta1,28,1113,1215,1141,1187
5e3912b994e0b,meta1,meta12,74,527,674,601,600
5e3912b994e0b,2,22,73,103,252,176,179
5e3912b994e0b,2,25,76,198,326,274,250
5e3912b994e0b,5,50,52,467,556,519,504
5e3912b994e0b,0,05,37,175,270,212,233
5e3912b994e0b,5,5@,58,93,189,151,131
5e3912b994e0b,@,@normal,38,701,804,739,766
5e3912b994e0b,normal,normalg,65,464,586,529,521
5e3912b994e0b,g,gm,57,444,571,501,514
5e3912b994e0b,m,ma,70,105,269,175,199
5e3912b994e0b,a,ai,94,74,243,168,149
5e3912b994e0b,i,il,75,162,293,237,218
5e3912b994e0b,l,l.,56,313,442,369,386
5e3912b994e0b,.,.c,73,227,369,300,296
5e3912b994e0b,c,co,69,58,202,127,133
5e3912b994e0b,o,om,75,197,344,272,269
5e3912b994e0b,m,mf,72,34932,35076,35004,35004
5e3912b994e0b,f,fr,72,217,351,289,279
5e3912b994e0b,r,rr,62,88,212,150,150
5e3912b994e0b,r,ra,62,166,266,228,204
5e3912b994e0b,a,af,38,50,167,88,129
5e3912b994e0b,f,fbksp,79,711,836,790,757
5e3912b994e0b,bksp,bkspr,46,689,809,735,763
5e3912b994e0b,r,ra,74,129,257,203,183
5e3912b994e0b,a,af,54,51,151,105,97
5e3912b994e0b,f,fmeta1,46,650,754,696,708
5e3912b994e0b,meta1,meta12,58,474,624,532,566
5e3912b994e0b,2,22,92,96,254,188,162
5e3912b994e0b,2,25,66,265,418,331,352
5e3912b994e0b,5,50,87,54,202,141,115
5e3912b994e0b,0,05,61,89,226,150,165
5e3912b994e0b,5,5@,76,55,176,131,100
5e3912b994e0b,@,@normal,45,546,663,591,618
5e3912b994e0b,normal,normalg,72,428,556,500,484
5e3912b994e0b,g,gm,56,381,525,437,469
5e3912b994e0b,m,ma,88,68,219,156,131
5e3912b994e0b,a,ai,63,89,229,152,166
5e3912b994e0b,i,il,77,142,312,219,235
5e3912b994e0b,l,l.,93,208,375,301,282
5e3912b994e0b,.,.c,74,106,274,180,200
5e3912b994e0b,c,co,94,127,292,221,198
5e3912b994e0b,o,om,71,731,875,802,804
5e3912b994e0b,m,mf,73,27485,27640,27558,27567
5e3912b994e0b,f,fr,82,269,432,351,350
5e3912b994e0b,r,rr,81,71,231,152,150
5e3912b994e0b,r,rf,79,219,359,298,280
5e3912b994e0b,f,fr,61,1294,1446,1355,1385
5e3912b994e0b,r,ra,91,210,409,301,318
5e3912b994e0b,a,af,108,110,290,218,182
5e3912b994e0b,f,fmeta1,72,628,757,700,685
5e3912b994e0b,meta1,meta12,57,643,775,700,718
5e3912b994e0b,2,22,75,87,257,162,182
5e3912b994e0b,2,25,95,297,480,392,385
5e3912b994e0b,5,50,88,240,402,328,314
5e3912b994e0b,0,05,74,112,226,186,152
5e3912b994e0b,5,5@,40,242,340,282,300
5e3912b994e0b,@,@normal,58,574,670,632,612
5e3912b994e0b,normal,normalg,38,386,477,424,439
5e3912b994e0b,g,gm,53,378,500,431,447
5e3912b994e0b,m,ma,69,100,251,169,182
5e3912b994e0b,a,ai,82,112,266,194,184
5e3912b994e0b,i,il,72,164,289,236,217
5e3912b994e0b,l,l.,53,171,304,224,251
5e3912b994e0b,.,.c,80,146,278,226,198
5e3912b994e0b,c,co,52,53,187,105,135
5e3912b994e0b,o,om,82,244,383,326,301
5e3912b994e0b,m,mf,57,26074,26221,26131,26164
5e3912b994e0b,f,fa,90,93,273,183,183
5e3912b994e0b,a,ar,90,70,239,160,149
5e3912b994e0b,r,rr,79,53,230,132,151
5e3912b994e0b,r,ra,98,111,297,209,199
5e3912b994e0b,a,af,88,20,189,108,101
5e3912b994e0b,f,fmeta1,81,530,696,611,615
5e3912b994e0b,meta1,meta12,85,411,606,496,521
5e3912b994e0b,2,22,110,103,289,213,179
5e3912b994e0b,2,25,76,228,394,304,318
5e3912b994e0b,5,50,90,35,240,125,150
5e3912b994e0b,0,05,115,37,213,152,98
5e3912b994e0b,5,5@,61,54,211,115,150
5e3912b994e0b,@,@normal,96,499,652,595,556
5e3912b994e0b,normal,normalg,57,419,520,476,463
5e3912b994e0b,g,gm,44,294,430,338,386
5e3912b994e0b,m,ma,92,107,274,199,182
5e3912b994e0b,a,ai,75,88,257,163,182
5e3912b994e0b,i,il,94,139,292,233,198
5e3912b994e0b,l,l.,59,195,326,254,267
5e3912b994e0b,.,.c,72,129,272,201,200
5e3912b994e0b,c,co,71,315,458,386,387
5e3912b994e0b,o,om,72,777,906,849,834
5e3912b994e0b,m,mf,57,23779,23922,23836,23865
5e3912b994e0b,f,fa,86,80,235,166,149
5e3912b994e0b,a,ar,69,71,219,140,150
5e3912b994e0b,r,rr,79,111,230,190,151
5e3912b994e0b,r,ra,40,392,529,432,489
5e3912b994e0b,a,af,97,72,240,169,143
5e3912b994e0b,f,fmeta1,71,615,758,686,687
5e3912b994e0b,meta1,meta12,72,328,507,400,435
5e3912b994e0b,2,22,107,89,285,196,178
5e3912b994e0b,2,25,89,194,356,283,267
5e3912b994e0b,5,55,73,202,356,275,283
5e3912b994e0b,5,55,81,1360,1484,1441,1403
5e3912b994e0b,5,5@,43,327,426,370,383
5e3912b994e0b,@,@g,56,1093,1206,1149,1150
5e3912b994e0b,g,gm,57,383,506,440,449
5e3912b994e0b,m,ma,66,138,266,204,200
5e3912b994e0b,a,ai,62,130,262,192,200
5e3912b994e0b,i,il,70,162,319,232,249
5e3912b994e0b,l,l.,87,231,386,318,299
5e3912b994e0b,.,.c,68,165,301,233,233
5e3912b994e0b,c,co,68,499,623,567,555
5e3912b994e0b,o,om,56,258,370,314,314
5e3912b994e0b,m,mf,56,31715,31892,31771,31836
5e3912b994e0b,f,fa,121,109,303,230,182
5e3912b994e0b,a,ar,73,236,422,309,349
5e3912b994e0b,r,rbksp,113,1072,1265,1185,1152
5e3912b994e0b,bksp,bkspr,80,612,782,692,702
5e3912b994e0b,r,ra,90,260,445,350,355
5e3912b994e0b,a,af,95,81,238,176,143
5e3912b994e0b,f,fmeta1,62,979,1097,1041,1035
5e3912b994e0b,meta1,meta12,56,378,524,434,468
5e3912b994e0b,2,22,90,90,270,180,180
5e3912b994e0b,2,25,90,261,422,351,332
5e3912b994e0b,5,50,71,129,305,200,234
5e3912b994e0b,0,05,105,114,272,219,167
5e3912b994e0b,5,5@,53,160,269,213,216
5e3912b994e0b,@,@normal,56,1089,1207,1145,1151
5e3912b994e0b,normal,normalg,62,430,562,492,500
5e3912b994e0b,g,gm,70,412,520,482,450
5e3912b994e0b,m,ma,38,245,360,283,322
5e3912b994e0b,a,ai,77,190,374,267,297
5e3912b994e0b,i,il,107,324,522,431,415
5e3912b994e0b,l,l.,91,510,673,601,582
5e3912b994e0b,.,.c,72,447,556,519,484
5e3912b994e0b,c,co,37,562,672,599,635
5e3912b994e0b,o,om,73,358,489,431,416
5e3912b994e0b,m,mf,58,29283,29394,29341,29336
5e3912b994e0b,f,fa,53,112,217,165,164
5e3912b994e0b,a,ar,52,105,220,157,168
5e3912b994e0b,r,rr,63,111,230,174,167
5e3912b994e0b,r,ra,56,105,241,161,185
5e3912b994e0b,a,af,80,109,217,189,137
5e3912b994e0b,f,fW,28,1005,1123,1033,1095
5e3912b994e0b,W,Wbksp,90,496,657,586,567
5e3912b994e0b,bksp,bkspmeta1,71,611,735,682,664
5e3912b994e0b,meta1,meta12,53,447,571,500,518
5e3912b994e0b,2,22,71,147,258,218,187
5e3912b994e0b,2,25,40,377,490,417,450
5e3912b994e0b,5,50,73,160,302,233,229
5e3912b994e0b,0,05,69,113,236,182,167
5e3912b994e0b,5,5@,54,164,273,218,219
5e3912b994e0b,@,@normal,55,527,641,582,586
5e3912b994e0b,normal,normalg,59,505,639,564,580
5e3912b994e0b,g,gm,75,397,558,472,483
5e3912b994e0b,m,ma,86,162,357,248,271
5e3912b994e0b,a,ai,109,171,354,280,245
5e3912b994e0b,i,il,74,312,427,386,353
5e3912b994e0b,l,l.,41,523,622,564,581
5e3912b994e0b,.,.c,58,260,410,318,352
5e3912b994e0b,c,co,92,94,256,186,164
5e3912b994e0b,o,om,70,280,422,350,352
5e3912b994e0b,m,mf,72,24199,24354,24271,24282
5e3912b994e0b,f,fa,83,55,234,138,151
5e3912b994e0b,a,ar,96,92,246,188,150
5e3912b994e0b,r,rr,58,56,192,114,134
5e3912b994e0b,r,ra,78,112,260,190,182
5e3912b994e0b,a,af,70,54,186,124,116
5e3912b994e0b,f,fmeta1,62,447,598,509,536
5e3912b994e0b,meta1,meta12,89,347,524,436,435
5e3912b994e0b,2,22,88,75,250,163,162
5e3912b994e0b,2,25,87,182,340,269,253
5e3912b994e0b,5,50,71,55,202,126,131
5e3912b994e0b,0,05,76,37,177,113,101
5e3912b994e0b,5,5@,64,107,282,171,218
5e3912b994e0b,@,@g,111,979,1162,1090,1051
5e3912b994e0b,g,gm,72,246,385,318,313
5e3912b994e0b,m,ma,67,102,252,169,185
5e3912b994e0b,a,ai,83,54,233,137,150
5e3912b994e0b,i,il,96,136,280,232,184
5e3912b994e0b,l,l.,48,191,296,239,248
5e3912b994e0b,.,.c,57,108,241,165,184
5e3912b994e0b,c,co,76,95,259,171,183
5e3912b994e0b,o,om,88,462,590,550,502
5e3912b994e0b,m,mf,40,25631,25740,25671,25700
5e3912b994e0b,f,fa,69,98,236,167,167
5e3912b994e0b,a,ar,69,38,187,107,118
5e3912b994e0b,r,rr,80,72,228,152,148
5e3912b994e0b,r,ra,76,71,244,147,168
5e3912b994e0b,a,af,97,55,213,152,116
5e3912b994e0b,f,fmeta1,61,512,646,573,585
5e3912b994e0b,meta1,meta12,73,292,455,365,382
5e3912b994e0b,2,22,90,77,258,167,168
5e3912b994e0b,2,25,91,210,372,301,281
5e3912b994e0b,5,50,71,105,271,176,200
5e3912b994e0b,0,05,95,53,213,148,118
5e3912b994e0b,5,5@,65,70,214,135,149
5e3912b994e0b,@,@normal,79,558,714,637,635
5e3912b994e0b,normal,normalg,77,411,559,488,482
5e3912b994e0b,g,gm,71,345,489,416,418
5e3912b994e0b,m,ma,73,138,273,211,200
5e3912b994e0b,a,ai,62,95,229,157,167
5e3912b994e0b,i,il,72,163,272,235,200
5e3912b994e0b,l,l.,37,209,318,246,281
5e3912b994e0b,.,.c,72,179,323,251,251
5e3912b994e0b,c,co,72,178,321,250,249
5e3912b994e0b,o,om,71,228,372,299,301
5e3912b994e0b,m,mf,73,22303,22429,22376,22356
5e3912b994e0b,f,fa,53,17,149,70,96
5e3912b994e0b,a,ar,79,70,231,149,152
5e3912b994e0b,r,rr,82,70,228,152,146
5e3912b994e0b,r,ra,76,124,276,200,200
5e3912b994e0b,a,af,76,105,229,181,153
5e3912b994e0b,f,fbksp,48,393,513,441,465
5e3912b994e0b,bksp,bkspbksp,72,78,204,150,132
5e3912b994e0b,bksp,bkspbksp,54,72,173,126,119
